CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
19901547-2;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19901547-3;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19965007-1;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;2;VIALES;2 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19965007-2;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;;;;;;;200;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978839-10;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;200;PFIZER;VIGENTE;8;JERINGAS PRELLENADAS;8 JERINGAS PRELLENADAS;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978839-11;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;300;PFIZER;VIGENTE;12;JERINGAS PRELLENADAS;12 JERINGAS PRELLENADAS;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;117846.74;;;4722684.24;4783105.84;4520998.06;3588255.07;3367049.85;;3412798.8;3324816.83;3194441.62;;3409282.87;;4487454.39;5695611.05;2645260.53;
19978839-12;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;600;PFIZER;VIGENTE;24;JERINGAS PRELLENADAS;24 JERINGAS PRELLENADAS;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;235693.49;;;9445368.48;9566211.68;9041996.13;7176510.15;6734099.71;;6825597.61;6649633.66;6388883.24;;6818565.75;;8974908.78;11391222.1;5290521.05;
19978839-4;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;0.5;ml;;;50;mg/ml;50;PFIZER;VIGENTE;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;787114.04;797184.31;753499.68;598042.51;561174.98;;568799.8;554136.14;532406.94;;568213.81;;747909.06;949268.51;440876.75;
19978839-7;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;0.5;ml;;;50;mg/ml;100;PFIZER;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19978841-13;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;200;PFIZER;VIGENTE;4;AUTOINYECTORES;4 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978841-15;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;400;PFIZER;VIGENTE;8;AUTOINYECTORES;8 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;157128.99;;;6296912.32;6377474.46;6027997.42;4784340.1;4489399.8;;4550398.4;4433089.11;4259255.5;;4545710.5;;5983272.52;7594148.07;3527014.03;
19978841-16;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;600;PFIZER;VIGENTE;12;AUTOINYECTORES;12 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;235693.49;;;9445368.48;9566211.68;9041996.13;7176510.15;6734099.71;;6825597.61;6649633.66;6388883.24;;6818565.75;;8974908.78;11391222.1;5290521.05;
19978841-17;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;1200;PFIZER;VIGENTE;24;AUTOINYECTORES;24 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;471386.98;;;18890736.96;19132423.37;18083992.26;14353020.29;13468199.41;;13651195.21;13299267.32;12777766.49;;13637131.5;;17949817.56;22782444.2;10581042.1;
19953428-1;L01XC06;CETUXIMAB;SOLUCION / SUSPENSION INYECTABLE;ERBITUX;250;;mg;50;ml;;;5;mg/ml;250;MERCK;VIGENTE;1;VIAL;1 VIAL x 50 ml;19;CETUXIMAB (L01XC06) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;49578.72;;;1679653.64;1450664.26;;2442006.92;1416534.93;;2230229.74;1134867.96;;1416534.93;1182304.49;;1961459.28;;1421099.68;
19953428-2;L01XC06;CETUXIMAB;SOLUCION / SUSPENSION INYECTABLE;ERBITUX;500;;mg;100;ml;;;5;mg/ml;500;MERCK;VIGENTE;1;VIAL;1 VIAL x 100 ml;19;CETUXIMAB (L01XC06) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;99157.44;;;3359307.27;2901328.52;;4884013.85;2833069.85;;4460459.49;2269735.92;;2833069.85;2364608.98;;3922918.57;;2842199.36;
19953428-3;L01XC06;CETUXIMAB;SOLUCION / SUSPENSION INYECTABLE;ERBITUX;100;;mg;20;ml;;;5;mg/ml;100;MERCK;VIGENTE;1;VIAL;1 VIAL x 20 ml;19;CETUXIMAB (L01XC06) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;39662.98;;;671861.45;580265.7;;976802.77;566613.97;;892091.9;453947.18;;566613.97;472921.8;;784583.71;;568439.87;
19968208-1;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;25;LAFRANCOL;VIGENTE;1;VIAL;1 VIAL;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;19641.12;;;393557.02;398592.15;376749.84;299021.26;280587.49;;284399.9;277068.07;266203.47;;284106.91;;373954.53;474634.25;220438.38;
19968208-2;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-3;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-5;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-6;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-7;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-8;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-9;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;25;LAFRANCOL;VIGENTE;1;VIAL;1 VIAL;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;19641.12;;;393557.02;398592.15;376749.84;299021.26;280587.49;;284399.9;277068.07;266203.47;;284106.91;;373954.53;474634.25;220438.38;
19903070-1;L01XC03;TRASTUZUMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;HERCEPTIN;440;;mg;;;;;;;440;ROCHE;VIGENTE;1;VIAL;1 VIAL;18;TRASTUZUMAB (L01XC03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;137466.44;;;5726409.32;5210477.11;;4429944.53;3927612.63;;5048526.67;4063092.72;;2997036.09;3927612.63;;4145414.18;;3814196.44;
19939766-1;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;80;ABBOTT  / ABBVIE;EN TRAMITE RENOV;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;74398.69;;;3148445.36;1890616.4;2654157.23;2528314.53;2125676.95;;4098691.54;2403640.81;2156953.11;1680497.94;2239387.03;;2899481.57;2031848.47;2247842.97;
19939766-2;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;40;ABBOTT  / ABBVIE;EN TRAMITE RENOV;1;VIAL;1 VIAL x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;37199.35;;;1574222.68;945308.2;1327078.61;1264157.26;1062838.47;;2049345.77;1201820.4;1078476.55;840248.97;1119693.51;;1449740.78;1015924.24;1123921.49;
19939766-3;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;40;ABBOTT  / ABBVIE;EN TRAMITE RENOV;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;37199.35;;;1574222.68;945308.2;1327078.61;1264157.26;1062838.47;;2049345.77;1201820.4;1078476.55;840248.97;1119693.51;;1449740.78;1015924.24;1123921.49;
19939766-4;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;80;ABBOTT  / ABBVIE;EN TRAMITE RENOV;2;VIALES;2 VIALES x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;74398.69;;;3148445.36;1890616.4;2654157.23;2528314.53;2125676.95;;4098691.54;2403640.81;2156953.11;1680497.94;2239387.03;;2899481.57;2031848.47;2247842.97;
20045677-1;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;3000;VESALIUS;VIGENTE;5;TABLETAS;5 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;704777.76;678475.13;;628695.82;;571190.88;694266.76;;;634289.31;;623102.33;;710150.88;
20045677-10;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;60000;VESALIUS;VIGENTE;100;TABLETAS;100 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;440087.07;;;;14095555.2;13569502.51;;12573916.38;;11423817.63;13885335.12;;;12685786.12;;12462046.63;;14203017.6;
20045677-11;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;120000;VESALIUS;VIGENTE;200;TABLETAS;200 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;880174.15;;;;28191110.39;27139005.03;;25147832.75;;22847635.26;27770670.25;;;25371572.24;;24924093.27;;28406035.19;
20045677-12;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;180000;VESALIUS;VIGENTE;300;TABLETAS;300 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;1320261.22;;;;42286665.59;40708507.54;;37721749.13;;34271452.89;41656005.37;;;38057358.36;;37386139.9;;42609052.79;
20045677-2;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;6000;VESALIUS;VIGENTE;10;TABLETAS;10 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;1409555.52;1356950.25;;1257391.64;;1142381.76;1388533.51;;;1268578.61;;1246204.66;;1420301.76;
20045677-3;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;12000;VESALIUS;VIGENTE;20;TABLETAS;20 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;88017.41;;;;2819111.04;2713900.5;;2514783.28;;2284763.53;2777067.02;;;2537157.22;;2492409.33;;2840603.52;
20045677-4;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;30000;VESALIUS;VIGENTE;50;TABLETAS;50 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;220043.54;;;;7047777.6;6784751.26;;6286958.19;;5711908.82;6942667.56;;;6342893.06;;6231023.32;;7101508.8;
20045677-5;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;60000;VESALIUS;VIGENTE;100;TABLETAS;100 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;440087.07;;;;14095555.2;13569502.51;;12573916.38;;11423817.63;13885335.12;;;12685786.12;;12462046.63;;14203017.6;
20045677-6;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;3000;VESALIUS;VIGENTE;5;TABLETAS;5 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;704777.76;678475.13;;628695.82;;571190.88;694266.76;;;634289.31;;623102.33;;710150.88;
20045677-7;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;6000;VESALIUS;VIGENTE;10;TABLETAS;10 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;1409555.52;1356950.25;;1257391.64;;1142381.76;1388533.51;;;1268578.61;;1246204.66;;1420301.76;
20045677-8;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;12000;VESALIUS;VIGENTE;20;TABLETAS;20 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;88017.41;;;;2819111.04;2713900.5;;2514783.28;;2284763.53;2777067.02;;;2537157.22;;2492409.33;;2840603.52;
20045677-9;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;30000;VESALIUS;VIGENTE;50;TABLETAS;50 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;220043.54;;;;7047777.6;6784751.26;;6286958.19;;5711908.82;6942667.56;;;6342893.06;;6231023.32;;7101508.8;
20010363-1;L01XC02;RITUXIMAB;SOLUCION / SUSPENSION INYECTABLE;MABTHERA;500;;mg;50;ml;;;10;mg/ml;500;ROCHE;VIGENTE;1;AMPOLLA;1 AMPOLLA x 50 ml;17;RITUXIMAB (L01XC02) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;100839.38;;;4414769.51;4851679.84;4060857.69;3898131.55;2881125.07;;4991685.86;2921798.3;;2490209.93;2867567.33;;3114929.8;;2786823.55;
226777-1;L01XC02;RITUXIMAB;SOLUCION / SUSPENSION INYECTABLE;MABTHERA;100;;mg;10;ml;;;10;mg/ml;200;ROCHE;VIGENTE;2;AMPOLLAS;2 AMPOLLAS x 10 ml;17;RITUXIMAB (L01XC02) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;40335.75;;;1765907.8;1940671.93;1624343.08;1559252.62;1152450.03;;1996674.34;1168719.32;;996083.97;1147026.93;;1245971.92;;1114729.42;
226777-2;L01XC02;RITUXIMAB;SOLUCION / SUSPENSION INYECTABLE;MABTHERA;500;;mg;50;ml;;;10;mg/ml;500;ROCHE;VIGENTE;1;AMPOLLA;1 AMPOLLA x 50 ml;17;RITUXIMAB (L01XC02) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;100839.38;;;4414769.51;4851679.84;4060857.69;3898131.55;2881125.07;;4991685.86;2921798.3;;2490209.93;2867567.33;;3114929.8;;2786823.55;
20015482-1;B02BD05;COAGULACION FACTOR VII;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;NOVOSEVEN (2 mg);100;;KUI;;;;;;;100;NOVO NORDISK;VIGENTE;1;VIAL;1 VIAL;6;COAGULACION FACTOR VII (B02BD05R) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;103831.04;;;;3109011.56;;4297046.2;2966601.23;;4855747.87;2626466.12;;3072770.29;2931211.55;;;;;
19906410-1;B02BD05;COAGULACION FACTOR VII;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;NOVOSEVEN (2.4 mg);120;;KUI;;;;;;;120;NOVO NORDISK;PERDIDA FUERZA EJEC;1;VIAL;1 VIAL;6;COAGULACION FACTOR VII (B02BD05R) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;124597.25;;;;3730813.87;;5156455.44;3559921.48;;5826897.45;3151759.34;;3687324.35;3517453.86;;;;;
19906408-1;B02BD05;COAGULACION FACTOR VII;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;NOVOSEVEN (4.8 mg);240;;KUI;;;;;;;240;NOVO NORDISK;PERDIDA FUERZA EJEC;1;VIAL;1 VIAL;6;COAGULACION FACTOR VII (B02BD05R) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;249194.5;;;;7461627.74;;10312910.88;7119842.96;;11653794.9;6303518.69;;7374648.7;7034907.71;;;;;
19976227-1;L04AA24;ABATACEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ORENCIA;250;;mg;;;;;;;250;BRISTOL MYERS SQUIBB;VIGENTE;1;VIAL;1 VIAL;66;ABATACEPT (L04AA24) - POLVO LIOFILIZADO;Circular 04 de 2013;14-sep-13;54210.16;;;1004506.45;496221.87;905385.88;;774430.89;;1063548.05;791545.2;;;824876.03;;;723087.96;965166.86;
20041743-1;L04AA24;ABATACEPT;SOLUCION / SUSPENSION INYECTABLE;ORENCIA;125;;mg;1;ml;;;125;mg/ml;500;BRISTOL MYERS SQUIBB;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 1 ml;61;ABATACEPT (L04AA24) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;65199.59;;;3112033.23;1156160.16;1647681.13;;1862845.54;;3609965.87;;;;2508338.75;;;;3860667.44;
20041743-2;L04AA24;ABATACEPT;SOLUCION / SUSPENSION INYECTABLE;ORENCIA;125;;mg;1;ml;;;125;mg/ml;500;BRISTOL MYERS SQUIBB;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 1 ml;61;ABATACEPT (L04AA24) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;65199.59;;;3112033.23;1156160.16;1647681.13;;1862845.54;;3609965.87;;;;2508338.75;;;;3860667.44;
19943740-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA;PROGRAF;5;;mg;;;;;;;250;JANSSEN;VIGENTE;50;CAPSULAS;50 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;64335.48;;;1630767.05;1066892.07;1130157.04;2364129.24;919078.26;;1269672.14;491530.76;1168868.19;;869806.99;;;785630.09;1114059.17;
19943740-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA;PROGRAF;5;;mg;;;;;;;500;JANSSEN;VIGENTE;100;CAPSULAS;100 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;64335.48;;;3261534.1;2133784.14;2260314.08;4728258.49;1838156.53;;2539344.28;983061.53;2337736.38;;1739613.99;;;1571260.19;2228118.33;
19943741-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA;PROGRAF;1;;mg;;;;;;;50;JANSSEN;VIGENTE;50;CAPSULAS;50 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12867.1;;;326153.41;213378.41;226031.41;472825.85;183815.65;;253934.43;98306.15;233773.64;;173961.4;;;157126.02;222811.83;
19943741-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA;PROGRAF;1;;mg;;;;;;;100;JANSSEN;VIGENTE;100;CAPSULAS;100 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;25734.19;;;652306.82;426756.83;452062.82;945651.7;367631.31;;507868.86;196612.31;467547.28;;347922.8;;;314252.04;445623.67;
19983582-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF;0.5;;mg;;;;;;;25;JANSSEN;VIGENTE;50;CAPSULAS;50 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;8275.59;;;163127.42;106687.86;122067.72;250015.46;118222.75;;126965.42;;;;123081.5;;;81914.17;128497.41;
19983583-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF;1;;mg;;;;;;;50;JANSSEN;VIGENTE;50;CAPSULAS;50 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;16551.19;;;326254.83;213375.72;244135.43;500030.92;236445.5;;253930.84;;;;246162.99;;;163828.34;256994.83;
