CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
20002629-2;L04AC07;TOCILIZUMAB;SOLUCION / SUSPENSION INYECTABLE;ACTEMRA;80;;mg;4;ml;;;20;mg/ml;320;ROCHE;VIGENTE;4;VIALES;4 VIALES x 4 ml;31;TOCILIZUMAB (L04AC07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;44520.25;;;1466757.05;1132814.91;1284847.85;1417129.58;1272007.2;;1844036.01;1533837.03;;754236.82;1267726.99;;1401325.04;;1307315.96;
19956000-1;L01XC07;BEVACIZUMAB;SOLUCION / SUSPENSION INYECTABLE;AVASTIN;100;;mg;4;ml;;;25;mg/ml;100;ROCHE;VIGENTE;1;VIAL;1 VIAL x 4 ml;23;BEVACIZUMAB (L01XC07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;52923.32;;;842536.12;938704.75;;1333781.85;756047.37;;1041965.54;773796.99;;715149.01;715631.1;;790238.39;;756047.37;
19956001-1;L01XC07;BEVACIZUMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;AVASTIN;400;;mg;;;;;25;mg/ml;400;ROCHE;VIGENTE;1;VIAL;1 VIAL;23;BEVACIZUMAB (L01XC07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;105846.63;;;3370144.48;3754819,00;;5335127.39;3024189.49;;4167862.18;3095187.97;;2860596.06;2862524.4;;3160953.57;;3024189.49;
202595-2;L03AB08;INTERFERON BETA-1B;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;BETAFERON;250;;mcg;;;;;;;3750;BAYER;VIGENTE;15;VIALES;15 VIALES;25;INTERFERON BETA-1B (L03AB08) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;68757.14;;;2090271.09;2123458.6;3109607.83;2968062.65;1964489.82;;5243456.89;2090964.27;1984492.75;3156886.82;1698058.44;;3929833.12;1631759.97;1904481.03;
20054878-1;L01XX32;BORTEZOMIB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;BORTEZOMIB;3.5;;mg;;;;;;;3.5;VENUS;VIGENTE;1;VIAL;1 VIAL;22;BORTEZOMIB (L01XX32) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;82435.6;;;3304021.09;2311016.44;;3986950.08;2355302.86;;2355302.86;2607185.96;;2334462,00;2419990.48;;3092992.95;;2433280.12;
225056-1;A16AB02;IMIGLUCERASA;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;CEREZYME;200;;U;;;;;;;200;GENZYME;PERDIDA FUERZA EJEC;1;VIAL;1 VIAL;2;IMIGLUCERASA (A16AB02) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;44618.24;;;;648346.32;;;1274806.94;;1409476.11;1761890.37;;1229917.22;1748353.24;;;;1709620.42;
20014965-1;L04AB05;CERTOLIZUMAB PEGOL;SOLUCION / SUSPENSION INYECTABLE;CIMZIA;200;;mg;1;ml;;;200;mg/ml;400;UCB;VIGENTE;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 1 ml;30;CERTOLIZUMAB PEGOL (L04AB05) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;67402.37;;;3031411.66;1087563.94;;;1925782.02;;3389801.99;2203471.32;1857346.57;;2075881.34;;;1948593.84;2282057.88;
20014965-2;L04AB05;CERTOLIZUMAB PEGOL;SOLUCION / SUSPENSION INYECTABLE;CIMZIA;200;;mg;1;ml;;;200;mg/ml;1200;UCB;VIGENTE;6;JERINGAS PRELLENADAS;6 JERINGAS PRELLENADAS x 1 ml;30;CERTOLIZUMAB PEGOL (L04AB05) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;202207.11;;;9094234.98;3262691.83;;;5777346.07;;10169405.97;6610413.95;5572039.72;;6227644.02;;;5845781.52;6846173.65;
20014965-3;L04AB05;CERTOLIZUMAB PEGOL;SOLUCION / SUSPENSION INYECTABLE;CIMZIA;200;;mg;1;ml;;;200;mg/ml;400;UCB;VIGENTE;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 1 ml;30;CERTOLIZUMAB PEGOL (L04AB05) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;67402.37;;;3031411.66;1087563.94;;;1925782.02;;3389801.99;2203471.32;1857346.57;;2075881.34;;;1948593.84;2282057.88;
20014965-4;L04AB05;CERTOLIZUMAB PEGOL;SOLUCION / SUSPENSION INYECTABLE;CIMZIA;200;;mg;1;ml;;;200;mg/ml;1200;UCB;VIGENTE;6;JERINGAS PRELLENADAS;6 JERINGAS PRELLENADAS x 1 ml;30;CERTOLIZUMAB PEGOL (L04AB05) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;202207.11;;;9094234.98;3262691.83;;;5777346.07;;10169405.97;6610413.95;5572039.72;;6227644.02;;;5845781.52;6846173.65;
20040580-1;L01BC06;CAPECITABINA;TABLETA / CAPSULA;CITABIBEX;500;;mg;;;;;;;15000;ASTRAZENECA;VIGENTE;30;TABLETAS;30 TABLETAS;16;CAPECITABINA (L01BC06) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;14174.15;;;306639.02;415810.42;328023.38;367084.19;202487.88;;766973.89;203215.68;200222.67;;202245.28;;200540.15;;211609,00;
20040580-2;L01BC06;CAPECITABINA;TABLETA / CAPSULA;CITABIBEX;500;;mg;;;;;;;30000;ASTRAZENECA;VIGENTE;60;TABLETAS;60 TABLETAS;16;CAPECITABINA (L01BC06) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;28348.3;;;613278.04;831620.84;656046.75;734168.38;404975.75;;1533947.79;406431.35;400445.34;;404490.56;;401080.29;;423218.01;
20040580-3;L01BC06;CAPECITABINA;TABLETA / CAPSULA;CITABIBEX;500;;mg;;;;;;;60000;ASTRAZENECA;VIGENTE;120;TABLETAS;120 TABLETAS;16;CAPECITABINA (L01BC06) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;56696.61;;;1226556.08;1663241.68;1312093.5;1468336.76;809951.51;;3067895.58;812862.7;800890.68;;808981.11;;802160.58;;846436.02;
19901547-1;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19901547-2;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19901547-3;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19965007-1;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;;;;;;;100;WYETH;TEMP. NO COMERC.;2;VIALES;2 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19965007-2;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;;;;;;;200;WYETH;TEMP. NO COMERC.;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978839-10;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;200;PFIZER;VIGENTE;8;JERINGAS PRELLENADAS;8 JERINGAS PRELLENADAS;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978839-11;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;300;PFIZER;VIGENTE;12;JERINGAS PRELLENADAS;12 JERINGAS PRELLENADAS;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;117846.74;;;4722684.24;4783105.84;4520998.06;3588255.07;3367049.85;;3412798.8;3324816.83;3194441.62;;3409282.87;;4487454.39;5695611.05;2645260.53;
19978839-12;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;;;;;;;600;PFIZER;VIGENTE;24;JERINGAS PRELLENADAS;24 JERINGAS PRELLENADAS;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;235693.49;;;9445368.48;9566211.68;9041996.13;7176510.15;6734099.71;;6825597.61;6649633.66;6388883.24;;6818565.75;;8974908.78;11391222.1;5290521.05;
19978839-4;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;0.5;ml;;;50;mg/ml;50;PFIZER;VIGENTE;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;787114.04;797184.31;753499.68;598042.51;561174.98;;568799.8;554136.14;532406.94;;568213.81;;747909.06;949268.51;440876.75;
19978839-7;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;0.5;ml;;;50;mg/ml;100;PFIZER;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19978841-13;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;200;PFIZER;VIGENTE;4;AUTOINYECTORES;4 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978841-15;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;400;PFIZER;VIGENTE;8;AUTOINYECTORES;8 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;157128.99;;;6296912.32;6377474.46;6027997.42;4784340.1;4489399.8;;4550398.4;4433089.11;4259255.5;;4545710.5;;5983272.52;7594148.07;3527014.03;
19978841-16;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;600;PFIZER;VIGENTE;12;AUTOINYECTORES;12 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;235693.49;;;9445368.48;9566211.68;9041996.13;7176510.15;6734099.71;;6825597.61;6649633.66;6388883.24;;6818565.75;;8974908.78;11391222.1;5290521.05;
19978841-17;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;1200;PFIZER;VIGENTE;24;AUTOINYECTORES;24 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;471386.98;;;18890736.96;19132423.37;18083992.26;14353020.29;13468199.41;;13651195.21;13299267.32;12777766.49;;13637131.5;;17949817.56;22782444.2;10581042.1;
19953428-1;L01XC06;CETUXIMAB;SOLUCION / SUSPENSION INYECTABLE;ERBITUX;250;;mg;50;ml;;;5;mg/ml;250;MERCK;VIGENTE;1;VIAL;1 VIAL x 50 ml;19;CETUXIMAB (L01XC06) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;49578.72;;;1679653.64;1450664.26;;2442006.92;1416534.93;;2230229.74;1134867.96;;1416534.93;1182304.49;;1961459.28;;1421099.68;
19953428-2;L01XC06;CETUXIMAB;SOLUCION / SUSPENSION INYECTABLE;ERBITUX;500;;mg;100;ml;;;5;mg/ml;500;MERCK;VIGENTE;1;VIAL;1 VIAL x 100 ml;19;CETUXIMAB (L01XC06) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;99157.44;;;3359307.27;2901328.52;;4884013.85;2833069.85;;4460459.49;2269735.92;;2833069.85;2364608.98;;3922918.57;;2842199.36;
19953428-3;L01XC06;CETUXIMAB;SOLUCION / SUSPENSION INYECTABLE;ERBITUX;100;;mg;20;ml;;;5;mg/ml;100;MERCK;VIGENTE;1;VIAL;1 VIAL x 20 ml;19;CETUXIMAB (L01XC06) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;39662.98;;;671861.45;580265.7;;976802.77;566613.97;;892091.9;453947.18;;566613.97;472921.8;;784583.71;;568439.87;
19968208-1;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;25;LAFRANCOL;VIGENTE;1;VIAL;1 VIAL;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;19641.12;;;393557.02;398592.15;376749.84;299021.26;280587.49;;284399.9;277068.07;266203.47;;284106.91;;373954.53;474634.25;220438.38;
19968208-2;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-3;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-5;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-6;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-7;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-8;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19968208-9;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;25;LAFRANCOL;VIGENTE;1;VIAL;1 VIAL;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;19641.12;;;393557.02;398592.15;376749.84;299021.26;280587.49;;284399.9;277068.07;266203.47;;284106.91;;373954.53;474634.25;220438.38;
19903070-1;L01XC03;TRASTUZUMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;HERCEPTIN;440;;mg;;;;;;;440;ROCHE;VIGENTE;1;VIAL;1 VIAL;18;TRASTUZUMAB (L01XC03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;137466.44;;;5726409.32;5210477.11;;4429944.53;3927612.63;;5048526.67;4063092.72;;2997036.09;3927612.63;;4145414.18;;3814196.44;
19939766-1;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;80;ABBOTT  / ABBVIE;EN TRAMITE RENOV;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;74398.69;;;3148445.36;1890616.4;2654157.23;2528314.53;2125676.95;;4098691.54;2403640.81;2156953.11;1680497.94;2239387.03;;2899481.57;2031848.47;2247842.97;
19939766-2;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;40;ABBOTT  / ABBVIE;EN TRAMITE RENOV;1;VIAL;1 VIAL x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;37199.35;;;1574222.68;945308.2;1327078.61;1264157.26;1062838.47;;2049345.77;1201820.4;1078476.55;840248.97;1119693.51;;1449740.78;1015924.24;1123921.49;
19939766-3;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;40;ABBOTT  / ABBVIE;EN TRAMITE RENOV;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;37199.35;;;1574222.68;945308.2;1327078.61;1264157.26;1062838.47;;2049345.77;1201820.4;1078476.55;840248.97;1119693.51;;1449740.78;1015924.24;1123921.49;
19939766-4;L04AB04;ADALIMUMAB;SOLUCION / SUSPENSION INYECTABLE;HUMIRA TM;40;;mg;0.8;ml;;;50;mg/ml;80;ABBOTT  / ABBVIE;EN TRAMITE RENOV;2;VIALES;2 VIALES x 0.8 ml;29;ADALIMUMAB (L04AB04) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;74398.69;;;3148445.36;1890616.4;2654157.23;2528314.53;2125676.95;;4098691.54;2403640.81;2156953.11;1680497.94;2239387.03;;2899481.57;2031848.47;2247842.97;
20045677-1;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;3000;VESALIUS;VIGENTE;5;TABLETAS;5 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;704777.76;678475.13;;628695.82;;571190.88;694266.76;;;634289.31;;623102.33;;710150.88;
20045677-10;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;60000;VESALIUS;VIGENTE;100;TABLETAS;100 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;440087.07;;;;14095555.2;13569502.51;;12573916.38;;11423817.63;13885335.12;;;12685786.12;;12462046.63;;14203017.6;
20045677-11;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;120000;VESALIUS;VIGENTE;200;TABLETAS;200 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;880174.15;;;;28191110.39;27139005.03;;25147832.75;;22847635.26;27770670.25;;;25371572.24;;24924093.27;;28406035.19;
20045677-12;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;180000;VESALIUS;VIGENTE;300;TABLETAS;300 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;1320261.22;;;;42286665.59;40708507.54;;37721749.13;;34271452.89;41656005.37;;;38057358.36;;37386139.9;;42609052.79;
20045677-2;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;6000;VESALIUS;VIGENTE;10;TABLETAS;10 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;1409555.52;1356950.25;;1257391.64;;1142381.76;1388533.51;;;1268578.61;;1246204.66;;1420301.76;
20045677-3;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;12000;VESALIUS;VIGENTE;20;TABLETAS;20 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;88017.41;;;;2819111.04;2713900.5;;2514783.28;;2284763.53;2777067.02;;;2537157.22;;2492409.33;;2840603.52;
20045677-4;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;30000;VESALIUS;VIGENTE;50;TABLETAS;50 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;220043.54;;;;7047777.6;6784751.26;;6286958.19;;5711908.82;6942667.56;;;6342893.06;;6231023.32;;7101508.8;
20045677-5;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;60000;VESALIUS;VIGENTE;100;TABLETAS;100 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;440087.07;;;;14095555.2;13569502.51;;12573916.38;;11423817.63;13885335.12;;;12685786.12;;12462046.63;;14203017.6;
20045677-6;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;3000;VESALIUS;VIGENTE;5;TABLETAS;5 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;704777.76;678475.13;;628695.82;;571190.88;694266.76;;;634289.31;;623102.33;;710150.88;
20045677-7;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;6000;VESALIUS;VIGENTE;10;TABLETAS;10 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44008.71;;;;1409555.52;1356950.25;;1257391.64;;1142381.76;1388533.51;;;1268578.61;;1246204.66;;1420301.76;
20045677-8;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;12000;VESALIUS;VIGENTE;20;TABLETAS;20 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;88017.41;;;;2819111.04;2713900.5;;2514783.28;;2284763.53;2777067.02;;;2537157.22;;2492409.33;;2840603.52;
20045677-9;J01XX08;LINEZOLID;TABLETA / CAPSULA;LINEZOLID;600;;mg;;;;;;;30000;VESALIUS;VIGENTE;50;TABLETAS;50 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;220043.54;;;;7047777.6;6784751.26;;6286958.19;;5711908.82;6942667.56;;;6342893.06;;6231023.32;;7101508.8;
